DATA MEDICAO;HORA MEDICAO;PRECIPITACAO TOTAL, HORARIO(MM);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(MB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(CODIGO);VENTO, VELOCIDADE HORARIA(M/S)
2019-02-16;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-17;0;0,0;937,6;24,0;19,7;78,0;0,0;0,0
2019-02-17;1200;3,1;939,5;23,7;0,0;87,0;0,0;0,0
2019-02-17;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-18;0;36,6;938,4;22,7;0,0;85,0;0,0;0,0
2019-02-18;1200;2,9;941,0;25,1;21,5;79,0;0,0;0,0
2019-02-18;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-19;0;26,9;941,8;22,0;21,2;96,0;0,0;0,0
2019-02-19;1200;14,6;941,0;23,5;21,5;90,0;0,0;0,0
2019-02-19;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-20;0;4,1;938,7;24,6;22,7;90,0;0,0;0,0
2019-02-20;1200;0,0;940,1;24,9;23,0;89,0;0,0;0,0
2019-02-20;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-21;0;0,5;935,5;24,0;22,4;91,0;0,0;0,0
2019-02-21;1200;0,9;941,9;23,3;21,6;91,0;0,0;0,0
2019-02-21;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-22;0;0,0;941,6;24,8;23,2;90,0;0,0;0,0
2019-02-22;1200;0,0;943,6;25,4;22,5;84,0;0,0;0,0
2019-02-22;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-23;0;0,0;941,2;25,0;21,9;84,0;0,0;0,0
2019-02-23;1200;0,0;942,0;25,8;22,7;82,0;0,0;0,0
2019-02-23;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-24;0;0,0;938,7;24,7;22,3;86,0;0,0;0,0
2019-02-24;1200;0,0;939,6;26,9;0,0;76,0;0,0;0,0
2019-02-24;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-25;0;0,0;936,7;24,8;0,0;87,0;0,0;0,0
2019-02-25;1200;0,0;938,9;25,5;21,7;81,0;0,0;0,0
2019-02-25;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-26;0;0,0;937,1;25,2;22,3;84,0;0,0;0,0
2019-02-26;1200;0,0;939,1;26,7;22,2;78,0;0,0;0,0
2019-02-26;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-27;0;55,4;940,8;20,9;19,8;92,0;0,0;0,0
2019-02-27;1200;4,8;940,5;24,0;21,3;87,0;0,0;0,0
2019-02-27;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-28;0;0,0;940,2;23,2;20,9;87,0;0,0;0,0
2019-02-28;1200;0,0;941,4;25,4;21,5;79,0;0,0;0,0
2019-02-28;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-01;0;0,0;941,6;22,5;20,7;91,0;0,0;0,0
2019-03-01;1200;0,0;941,9;24,6;21,1;80,0;0,0;0,0
2019-03-01;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-02;0;14,7;942,2;21,0;20,2;94,0;0,0;0,0
2019-03-02;1200;0,0;943,2;22,3;21,0;92,0;0,0;0,0
2019-03-02;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-03;0;1,2;942,0;21,5;20,4;92,0;0,0;0,0
2019-03-03;1200;0,0;942,0;25,5;0,0;75,0;0,0;0,0
2019-03-03;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-04;0;0,0;940,9;23,7;0,0;73,0;0,0;0,0
2019-03-04;1200;0,0;942,7;26,5;20,3;69,0;0,0;0,0
2019-03-04;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-05;0;0,0;942,2;22,8;20,9;88,0;0,0;0,0
2019-03-05;1200;0,0;944,5;23,3;20,5;85,0;0,0;0,0
2019-03-05;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-06;0;0,0;942,2;24,1;20,1;78,0;0,0;0,0
2019-03-06;1200;0,0;944,8;24,5;20,9;82,0;0,0;0,0
2019-03-06;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-07;0;0,2;942,7;23,9;20,3;81,0;0,0;0,0
2019-03-07;1200;0,1;945,0;27,0;19,9;64,0;0,0;0,0
2019-03-07;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-08;0;0,0;942,4;23,6;19,5;77,0;0,0;0,0
2019-03-08;1200;0,0;943,0;25,1;20,7;76,0;0,0;0,0
2019-03-08;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-09;0;0,0;940,8;24,7;20,3;77,0;0,0;0,0
2019-03-09;1200;0,0;942,3;24,5;20,7;81,0;0,0;0,0
2019-03-09;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-10;0;0,0;939,1;24,4;22,5;90,0;0,0;0,0
2019-03-10;1200;0,0;943,2;28,8;0,0;64,0;0,0;0,0
2019-03-10;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-11;0;0,0;939,0;26,1;0,0;81,0;0,0;0,0
2019-03-11;1200;20,8;942,1;20,2;19,5;95,0;0,0;0,0
2019-03-11;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-12;0;0,0;940,0;23,0;21,6;93,0;0,0;0,0
2019-03-12;1200;0,0;942,0;23,4;21,3;88,0;0,0;0,0
2019-03-12;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-13;0;0,0;940,2;23,6;21,3;86,0;0,0;0,0
2019-03-13;1200;0,0;942,2;24,7;21,5;82,0;0,0;0,0
2019-03-13;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-14;0;0,0;939,8;22,0;20,5;91,0;0,0;0,0
2019-03-14;1200;0,0;941,5;25,4;21,5;79,0;0,0;0,0
2019-03-14;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-15;0;0,0;939,2;22,8;20,0;83,0;0,0;0,0
2019-03-15;1200;0,0;940,5;26,8;21,6;71,0;0,0;0,0
2019-03-15;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-16;0;13,0;939,4;22,3;21,4;93,0;0,0;0,0
2019-03-16;1200;0,0;941,0;22,4;21,4;94,0;0,0;0,0
2019-03-16;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-17;0;0,0;938,8;23,9;22,4;93,0;0,0;0,0
2019-03-17;1200;59,8;941,5;21,5;0,0;98,0;0,0;0,0
2019-03-17;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-18;0;0,0;939,4;23,7;0,0;92,0;0,0;0,0
2019-03-18;1200;0,0;940,2;23,7;22,4;92,0;0,0;0,0
2019-03-18;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-19;0;0,0;937,6;24,0;22,1;90,0;0,0;0,0
2019-03-19;1200;0,0;937,6;24,3;22,3;89,0;0,0;0,0
2019-03-19;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-20;0;12,6;936,7;25,5;24,2;93,0;0,0;0,0
2019-03-20;1200;0,6;937,4;24,3;22,6;90,0;0,0;0,0
2019-03-20;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-21;0;0,0;935,5;24,0;22,4;92,0;0,0;0,0
2019-03-21;1200;12,3;938,0;22,6;21,9;94,0;0,0;0,0
2019-03-21;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-22;0;0,1;938,4;22,8;21,1;89,0;0,0;0,0
2019-03-22;1200;4,8;940,5;20,3;19,5;96,0;0,0;0,0
2019-03-22;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
