DATA MEDICAO;HORA MEDICAO;PRECIPITACAO TOTAL, HORARIO(MM);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(MB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(CODIGO);VENTO, VELOCIDADE HORARIA(M/S)
2019-02-26;1200;0,0;912,0;28,2;18,6;55;5,0;1,6
2019-02-26;1800;0,0;908,1;33,9;18,5;40;36,0;2,1
2019-02-27;0;13,1;913,6;21,4;19,7;89;18,0;0,7
2019-02-27;1200;1,2;912,7;26,5;18,1;60;9,0;0,7
2019-02-27;1800;0,0;909,7;30,3;17,7;45;18,0;1,6
2019-02-28;0;0,0;911,6;26,1;18,0;62;9,0;1,3
2019-02-28;1200;0,0;914,1;24,1;19,3;73;36,0;0,3
2019-02-28;1800;8,9;911,6;24,8;19,9;69;9,0;0,5
2019-03-01;0;0,0;913,4;24,0;19,9;78;5,0;1,3
2019-03-01;1200;0,0;914,3;24,8;18,5;67;0,0;0,0
2019-03-01;1800;0,0;911,5;28,3;17,9;53;5,0;0,7
2019-03-02;0;18,9;914,3;20,8;19,6;93;18,0;0,5
2019-03-02;1200;0,5;914,9;23,2;19,9;80;9,0;0,5
2019-03-02;1800;7,7;913,0;22,3;19,1;80;5,0;1,8
2019-03-03;0;0,0;913,6;21,7;18,3;82;9,0;0,3
2019-03-03;1200;0,0;913,8;23,9;18,3;70;5,0;1,8
2019-03-03;1800;0,0;911,4;26,5;17,3;57;14,0;1,6
2019-03-04;0;0,0;911,7;24,7;16,9;61;9,0;1,3
2019-03-04;1200;0,0;914,9;23,6;16,4;63;5,0;2,1
2019-03-04;1800;0,0;913,4;28,1;16,8;49;5,0;1,3
2019-03-05;0;0,0;915,2;24,3;17,1;63;0,0;0,0
2019-03-05;1200;0,0;916,0;23,7;18,4;70;9,0;1,0
2019-03-05;1800;0,0;912,6;29,3;16,1;45;5,0;1,3
2019-03-06;0;0,0;913,6;24,1;17,4;65;5,0;1,0
2019-03-06;1200;0,0;916,6;24,1;18,6;70;9,0;1,1
