DATA MEDICAO;HORA MEDICAO;PRECIPITACAO TOTAL, HORARIO(MM);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(MB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(CODIGO);VENTO, VELOCIDADE HORARIA(M/S)
2019-02-13;0;0,0;939,6;26,0;13,8;47,0;0,0;0,0
2019-02-13;1200;0,0;941,1;28,8;18,9;54,0;9,0;0,5
2019-02-13;1800;0,0;936,2;35,2;13,4;27,0;36,0;1,0
2019-02-14;0;0,0;939,3;29,4;13,2;36,0;18,0;1,0
2019-02-14;1200;0,0;942,5;27,4;18,1;56,0;18,0;2,5
2019-02-14;1800;0,0;938,7;35,0;16,8;34,0;36,0;1,5
2019-02-15;0;0,0;941,2;26,8;18,4;59,0;18,0;2,1
2019-02-15;1200;0,0;942,1;26,8;19,9;65,0;5,0;1,5
2019-02-15;1800;0,0;936,6;34,2;19,1;41,0;9,0;1,0
2019-02-16;0;28,4;939,9;22,8;20,1;84,0;9,0;1,0
2019-02-16;1200;1,1;940,4;27,2;22,6;76,0;14,0;0,5
2019-02-16;1800;32,2;937,7;23,4;21,8;92,0;9,0;1,0
2019-02-17;0;0,0;938,8;24,2;23,3;94,0;14,0;0,5
2019-02-17;1200;28,6;942,6;22,0;21,0;95,0;32,0;1,0
2019-02-17;1800;0,9;938,7;28,8;22,3;68,0;14,0;0,5
2019-02-18;0;0,0;942,4;24,0;21,3;86,0;14,0;1,0
2019-02-18;1200;16,2;943,6;23,4;21,3;88,0;18,0;0,5
2019-02-18;1800;0,0;940,2;30,6;19,9;53,0;36,0;1,5
2019-02-19;0;0,0;942,1;25,6;21,5;77,0;18,0;1,0
2019-02-19;1200;0,0;942,9;27,2;21,7;86,0;36,0;0,5
2019-02-19;1800;0,0;938,6;31,4;21,0;54,0;14,0;1,5
2019-02-20;0;0,0;939,7;26,2;23,1;81,0;0,0;0,0
2019-02-20;1200;0,0;942,1;25,8;21,2;76,0;14,0;0,5
2019-02-20;1800;0,0;937,4;33,8;22,6;51,0;0,0;0,0
2019-02-21;0;0,0;939,3;26,6;22,1;70,0;9,0;0,5
2019-02-21;1200;0,0;943,1;26,6;20,7;70,0;0,0;0,0
2019-02-21;1800;0,0;940,3;33,2;21,6;49,0;14,0;1,0
2019-02-22;0;0,0;942,0;27,0;16,3;62,0;0,0;0,0
2019-02-22;1200;0,0;944,1;26,6;19,7;66,0;5,0;1,0
2019-02-22;1800;0,0;940,6;32,4;17,8;43,0;14,0;1,5
2019-02-23;0;0,0;942,5;26,6;20,7;70,0;9,0;1,5
2019-02-23;1200;0,0;944,1;26,8;21,1;63,0;14,0;0,5
2019-02-23;1800;0,0;940,6;33,8;18,7;36,0;0,0;0,0
2019-02-24;0;0,0;942,5;27,4;20,5;64,0;0,0;0,0
2019-02-24;1200;0,0;941,2;27,6;20,9;66,0;9,0;1,5
2019-02-24;1800;0,0;938,2;34,2;18,3;39,0;9,0;1,5
2019-02-25;0;0,0;938,8;27,2;21,8;72,0;0,0;0,0
2019-02-25;1200;0,0;940,4;28,8;21,6;64,0;36,0;2,0
2019-02-25;1800;0,0;936,7;35,2;17,0;34,0;9,0;1,5
2019-02-26;0;0,0;938,4;27,0;19,6;63,0;0,0;0,0
2019-02-26;1200;0,0;940,9;28,6;21,6;67,0;5,0;1,5
2019-02-26;1800;0,0;936,2;35,0;17,2;36,0;18,0;0,5
2019-02-27;0;0,0;939,8;27,4;20,5;64,0;0,0;0,0
2019-02-27;1200;0,0;942,1;27,2;20,8;68,0;36,0;0,5
2019-02-27;1800;0,0;939,4;28,4;21,7;66,0;18,0;0,5
2019-02-28;0;0,0;940,9;25,6;21,5;77,0;0,0;0,0
2019-02-28;1200;0,0;942,9;27,0;21,1;70,0;5,0;1,0
2019-02-28;1800;0,0;939,3;26,4;20,3;68,0;36,0;1,0
2019-03-01;0;0,0;943,2;23,8;20,5;82,0;9,0;2,6
2019-03-01;1200;0,0;943,7;25,4;20,2;73,0;9,0;0,5
2019-03-01;1800;0,0;940,2;31,4;20,0;51,0;0,0;0,0
2019-03-02;0;0,0;942,1;25,8;16,0;61,0;14,0;1,5
2019-03-02;1200;0,0;944,5;25,8;19,4;67,0;9,0;1,5
2019-03-02;1800;0,0;940,6;30,8;16,0;42,0;14,0;1,0
2019-03-03;0;0,0;942,3;25,8;17,4;59,0;0,0;0,0
2019-03-03;1200;0,0;942,6;26,0;18,7;64,0;14,0;1,0
2019-03-03;1800;0,0;939,3;32,2;16,9;40,0;0,0;0,0
2019-03-04;0;0,0;942,0;26,0;19,7;64,0;9,0;2,1
2019-03-04;1200;0,0;943,7;27,4;18,1;56,0;14,0;1,0
2019-03-04;1800;0,0;940,6;32,0;14,2;33,0;0,0;0,0
2019-03-05;0;0,0;943,5;26,2;19,3;65,0;0,0;0,0
2019-03-05;1200;0,0;944,9;26,2;18,6;62,0;14,0;1,5
2019-03-05;1800;0,0;940,9;30,6;19,9;53,0;0,0;0,0
2019-03-06;0;0,0;944,0;22,8;18,8;78,0;14,0;1,0
2019-03-06;1200;0,0;945,6;26,0;19,7;64,0;9,0;0,5
2019-03-06;1800;0,0;942,3;29,8;18,3;50,0;14,0;1,0
2019-03-07;0;0,0;943,7;25,2;19,6;70,0;0,0;0,0
2019-03-07;1200;0,0;946,0;25,2;20,0;72,0;14,0;1,0
2019-03-07;1800;0,0;941,4;32,0;19,3;46,0;9,0;2,1
2019-03-08;0;0,0;943,7;25,0;20,0;75,0;14,0;0,5
2019-03-08;1200;0,0;943,9;26,2;19,3;71,0;36,0;1,5
2019-03-08;1800;0,0;940,2;32,4;16,7;40,0;14,0;1,0
2019-03-09;0;0,0;941,7;25,8;17,2;58,0;14,0;2,6
2019-03-09;1200;0,0;942,8;26,6;20,2;68,0;5,0;0,5
2019-03-09;1800;0,0;939,3;32,0;16,7;39,0;14,0;1,0
2019-03-10;0;0,0;940,9;26,0;19,6;68,0;9,0;1,0
2019-03-10;1200;0,0;941,7;27,2;19,5;62,0;36,0;1,0
2019-03-10;1800;0,0;938,3;33,0;15,9;36,0;9,0;1,0
2019-03-11;0;0,0;926,9;27,2;14,6;46,0;0,0;0,0
2019-03-11;1200;0,0;942,3;26,6;17,4;57,0;5,0;1,0
2019-03-11;1800;0,0;938,5;32,4;14,5;35,0;18,0;0,5
2019-03-12;0;0,0;940,8;26,4;15,1;49,0;9,0;2,6
2019-03-12;1200;0,0;942,9;27,2;18,2;59,0;9,0;1,5
2019-03-12;1800;0,0;939,4;32,6;16,0;35,0;14,0;1,0
2019-03-13;0;0,0;941,2;26,2;19,4;54,0;14,0;0,5
2019-03-13;1200;0,0;943,1;26,2;18,6;63,0;36,0;1,5
2019-03-13;1800;0,0;939,1;34,2;17,8;39,0;5,0;1,5
2019-03-14;0;0,0;940,2;27,6;16,6;57,0;9,0;1,5
2019-03-14;1200;0,0;942,7;27,2;17,7;56,0;9,0;1,0
2019-03-14;1800;0,0;938,2;35,0;14,3;29,0;9,0;1,0
2019-03-15;0;0,0;939,6;28,2;16,5;48,0;14,0;1,0
2019-03-15;1200;0,0;941,3;28,0;20,3;62,0;0,0;0,0
2019-03-15;1800;0,0;937,8;34,0;20,0;44,0;5,0;1,5
2019-03-16;0;0,0;939,5;28,6;16,8;49,0;14,0;1,5
2019-03-16;1200;0,0;942,0;27,8;18,5;56,0;5,0;1,0
2019-03-16;1800;0,0;937,4;34,8;13,6;27,0;0,0;0,0
2019-03-17;0;0,0;940,4;27,8;15,1;45,0;14,0;1,5
2019-03-17;1200;0,0;942,2;27,6;17,5;53,0;9,0;1,5
2019-03-17;1800;0,0;937,8;35,0;13,8;29,0;0,0;0,0
2019-03-18;0;0,0;939,3;28,0;16,9;49,0;0,0;0,0
2019-03-18;1200;0,0;941,5;28,0;19,2;58,0;36,0;1,5
2019-03-18;1800;0,0;936,3;35,2;17,4;36,0;36,0;1,0
2019-03-19;0;0,0;937,6;29,0;18,1;51,0;0,0;0,0
2019-03-19;1200;0,0;939,2;28,4;21,2;65,0;9,0;1,0
2019-03-19;1800;0,0;934,3;33,4;18,0;39,0;27,0;1,5
2019-03-20;0;0,0;936,1;29,4;20,3;56,0;0,0;0,0
2019-03-20;1200;4,0;939,5;23,0;21,4;92,0;14,0;1,0
2019-03-20;1800;0,0;934,6;28,8;21,6;64,0;18,0;0,5
2019-03-21;0;0,0;937,4;25,0;22,1;85,0;0,0;0,0
2019-03-21;1200;2,0;939,8;22,0;21,0;95,0;14,0;1,5
2019-03-21;1800;11,9;937,4;23,6;22,4;92,0;5,0;1,0
2019-03-22;0;0,4;939,1;22,8;22,3;96,0;5,0;1,0
2019-03-22;1200;0,5;941,3;24,4;21,3;84,0;14,0;0,5
2019-03-22;1800;0,0;938,7;24,2;22,5;89,0;5,0;2,1
2019-03-23;0;0,0;941,7;23,2;20,3;84,0;5,0;1,0
2019-03-23;1200;0,0;943,0;22,8;18,8;78,0;14,0;0,5
2019-03-23;1800;0,0;940,2;24,4;19,5;75,0;5,0;1,0
2019-03-24;0;0,0;942,1;22,2;19,8;87,0;5,0;1,0
2019-03-24;1200;0,0;942,6;23,6;18,9;74,0;18,0;0,5
2019-03-24;1800;0,0;940,2;25,6;20,6;72,0;0,0;0,0
2019-03-25;0;0,0;942,0;22,6;21,2;91,0;0,0;0,0
2019-03-25;1200;0,0;941,9;25,2;19,3;70,0;14,0;0,5
2019-03-25;1800;0,0;938,4;29,2;18,3;52,0;9,0;1,5
2019-03-26;0;0,0;941,2;24,2;20,5;80,0;9,0;1,5
2019-03-26;1200;0,0;942,7;25,6;20,6;72,0;9,0;2,1
2019-03-26;1800;0,0;939,0;29,0;19,9;57,0;0,0;0,0
2019-03-27;0;9,0;943,3;22,0;21,0;95,0;9,0;2,1
2019-03-27;1200;26,8;944,7;23,6;19,9;79,0;14,0;0,5
2019-03-27;1800;0,0;941,4;29,4;19,4;53,0;14,0;1,0
2019-03-28;0;0,3;944,5;22,2;20,8;92,0;9,0;1,5
2019-03-28;1200;1,5;945,8;23,8;18,9;74,0;9,0;1,0
2019-03-28;1800;0,0;943,5;26,0;19,4;67,0;9,0;0,5
2019-03-29;0;0,0;944,4;23,4;20,1;82,0;9,0;1,5
2019-03-29;1200;0,0;945,4;23,2;19,4;79,0;9,0;0,5
2019-03-29;1800;1,9;942,4;24,2;21,3;83,0;14,0;1,0
2019-03-30;0;21,0;944,4;20,8;19,6;93,0;5,0;1,0
2019-03-30;1200;0,0;945,5;23,6;18,3;71,0;14,0;0,5
2019-03-30;1800;0,0;942,1;26,0;18,2;61,0;9,0;0,5
2019-03-31;0;0,0;943,2;23,2;18,1;76,0;0,0;0,0
2019-03-31;1200;0,0;943,6;22,6;18,6;77,0;14,0;1,5
2019-03-31;1800;0,0;940,9;28,0;21,1;64,0;5,0;0,5
2019-04-01;0;0,0;942,3;22,0;19,5;86,0;14,0;1,0
2019-04-01;1200;0,0;943,3;23,2;17,9;70,0;14,0;0,5
2019-04-01;1800;0,0;940,0;29,0;18,1;45,0;14,0;1,5
2019-04-02;0;0,0;941,4;22,2;18,8;80,0;0,0;0,0
2019-04-02;1200;0,0;943,8;23,0;18,7;77,0;5,0;1,5
2019-04-02;1800;0,0;940,0;29,6;16,4;44,0;14,0;0,5
2019-04-03;0;0,0;941,5;23,0;18,3;76,0;0,0;0,0
2019-04-03;1200;0,0;942,7;24,4;18,3;69,0;14,0;1,5
2019-04-03;1800;0,0;938,5;30,2;19,6;52,0;0,0;0,0
2019-04-04;0;0,0;940,5;24,0;19,3;76,0;9,0;1,5
2019-04-04;1200;0,0;941,2;26,2;19,6;66,0;14,0;1,5
2019-04-04;1800;0,0;933,6;30,8;18,8;50,0;27,0;0,5
2019-04-05;0;0,0;940,2;25,0;19,6;72,0;18,0;0,5
2019-04-05;1200;0,0;942,5;25,4;20,2;73,0;36,0;2,1
2019-04-05;1800;0,0;938,7;32,4;17,1;41,0;0,0;0,0
2019-04-06;0;0,0;941,6;24,6;19,4;72,0;0,0;0,0
2019-04-06;1200;0,0;944,6;25,0;18,9;72,0;14,0;0,5
2019-04-06;1800;0,0;939,7;31,6;16,3;40,0;0,0;0,0
2019-04-07;0;0,0;942,7;24,6;18,5;68,0;14,0;0,5
2019-04-07;1200;0,0;945,0;26,0;20,6;71,0;36,0;0,5
2019-04-07;1800;0,0;942,0;26,0;18,9;66,0;14,0;0,5
2019-04-08;0;0,0;943,8;22,0;18,6;83,0;0,0;0,0
2019-04-08;1200;0,0;943,8;23,6;19,5;85,0;0,0;0,0
2019-04-08;1800;0,0;939,3;30,4;18,2;48,0;0,0;0,0
2019-04-09;0;0,0;941,6;25,0;19,4;71,0;14,0;1,0
2019-04-09;1200;0,0;941,6;26,6;20,2;68,0;9,0;0,5
2019-04-09;1800;0,0;937,2;31,0;19,4;49,0;9,0;1,0
