DATA MEDICAO;HORA MEDICAO;PRECIPITACAO TOTAL, HORARIO(MM);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(MB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(CODIGO);VENTO, VELOCIDADE HORARIA(M/S)
2019-03-27;1200;1,3;982,4;25,4;21,9;81,0;0,0;0,0
2019-03-27;1800;0,0;979,0;30,6;20,2;54,0;0,0;0,0
2019-03-28;0;0,0;980,9;26,4;19,3;65,0;0,0;0,0
2019-03-28;1200;0,0;983,4;27,2;18,8;61,0;5,0;1,0
2019-03-28;1800;0,0;979,2;31,7;16,5;39,0;14,0;1,0
2019-03-29;0;0,0;981,5;26,1;19,9;66,0;0,0;0,0
2019-03-29;1200;0,0;983,1;26,3;19,6;66,0;14,0;1,0
2019-03-29;1800;0,0;979,5;29,3;19,7;57,0;0,0;0,0
2019-03-30;0;0,0;982,0;24,0;21,3;86,0;0,0;0,0
2019-03-30;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-30;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-31;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-31;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-31;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-04-01;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-04-01;1200;0,0;980,8;26,4;18,3;61,0;14,0;1,0
2019-04-01;1800;0,0;976,1;33,8;16,6;36,0;23,0;1,0
2019-04-02;0;0,0;977,2;25,8;18,7;66,0;0,0;0,0
2019-04-02;1200;0,0;981,0;26,0;18,9;66,0;0,0;0,0
2019-04-02;1800;0,0;976,2;34,2;17,8;39,0;14,0;1,0
2019-04-03;0;0,0;978,3;26,6;20,0;67,0;0,0;0,0
2019-04-03;1200;0,0;979,8;26,8;19,7;64,0;0,0;0,0
2019-04-03;1800;0,0;974,3;34,2;16,5;36,0;23,0;1,0
2019-04-04;0;0,0;977,1;26,2;20,5;69,0;0,0;0,0
2019-04-04;1200;0,0;977,8;27,8;21,1;68,0;0,0;0,0
2019-04-04;1800;0,0;972,6;36,0;17,7;34,0;0,0;0,0
2019-04-05;0;0,0;976,3;28,0;21,1;65,0;0,0;0,0
2019-04-05;1200;0,0;978,9;28,8;21,0;62,0;5,0;1,0
2019-04-05;1800;0,0;973,9;36,1;22,9;34,0;0,0;0,0
2019-04-06;0;0,0;977,1;29,6;20,2;57,0;0,0;0,0
2019-04-06;1200;0,0;981,1;29,0;21,2;63,0;0,0;0,0
2019-04-06;1800;0,0;975,5;36,0;17,2;33,0;5,0;1,0
2019-04-07;0;0,0;978,4;28,4;18,2;54,0;0,0;0,0
2019-04-07;1200;0,0;981,6;28,0;21,1;64,0;32,0;1,0
2019-04-07;1800;0,0;976,7;36,6;17,2;31,0;0,0;0,0
2019-04-08;0;18,6;980,7;22,8;21,3;91,0;0,0;0,0
2019-04-08;1200;0,0;981,2;23,1;20,5;84,0;0,0;0,0
2019-04-08;1800;0,0;975,8;32,8;20,0;46,0;0,0;0,0
2019-04-09;0;0,0;978,2;26,8;21,1;70,0;0,0;0,0
2019-04-09;1200;0,0;979,9;29,2;21,7;64,0;0,0;0,0
2019-04-09;1800;0,0;973,7;32,2;21,1;53,0;32,0;1,0
2019-04-10;0;0,0;973,8;26,4;22,3;78,0;0,0;0,0
2019-04-10;1200;0,0;978,1;28,9;22,8;68,0;0,0;0,0
2019-04-10;1800;0,0;974,6;30,6;22,5;62,0;0,0;0,0
2019-04-11;0;0,9;978,2;24,4;23,0;92,0;0,0;0,0
2019-04-11;1200;9,0;980,6;23,6;22,6;92,0;0,0;0,0
2019-04-11;1800;0,0;976,3;29,6;21,8;63,0;0,0;0,0
2019-04-12;0;0,0;979,8;25,4;22,9;85,0;0,0;0,0
2019-04-12;1200;1,0;979,9;26,2;21,8;75,0;14,0;1,0
2019-04-12;1800;0,0;976,4;29,8;22,3;64,0;14,0;1,0
2019-04-13;0;0,0;978,5;26,1;23,3;86,0;0,0;0,0
2019-04-13;1200;0,0;980,4;26,2;23,5;77,0;5,0;1,0
2019-04-13;1800;0,0;977,3;30,2;21,3;58,0;0,0;0,0
2019-04-14;0;0,0;979,0;26,0;21,4;77,0;0,0;0,0
2019-04-14;1200;0,0;980,5;25,5;22,5;84,0;23,0;1,0
2019-04-14;1800;0,0;976,6;32,4;21,3;53,0;23,0;1,0
2019-04-15;0;0,0;978,7;27,2;21,9;73,0;0,0;0,0
2019-04-15;1200;0,0;981,1;26,8;22,0;74,0;0,0;0,0
2019-04-15;1800;0,0;976,9;31,2;21,7;57,0;23,0;1,0
2019-04-16;0;0,0;979,2;26,6;23,1;81,0;0,0;0,0
2019-04-16;1200;0,0;981,4;26,8;21,6;72,0;0,0;0,0
2019-04-16;1800;0,0;976,1;32,6;19,8;46,0;0,0;0,0
2019-04-17;0;0,0;977,8;26,6;21,1;73,0;0,0;0,0
2019-04-17;1200;0,0;978,5;27,0;21,3;70,0;0,0;0,0
2019-04-17;1800;0,0;976,3;31,6;21,4;56,0;0,0;0,0
2019-04-18;0;0,0;977,1;27,1;22,2;75,0;0,0;0,0
2019-04-18;1200;0,0;977,2;28,4;20,9;64,0;0,0;0,0
2019-04-18;1800;0,0;972,9;34,2;18,7;41,0;14,0;1,0
2019-04-19;0;0,0;975,5;28,4;20,9;64,0;0,0;0,0
2019-04-19;1200;0,0;978,2;27,0;22,0;72,0;0,0;0,0
2019-04-19;1800;0,0;974,7;35,8;18,4;36,0;14,0;1,0
2019-04-20;0;0,0;976,9;28,6;22,3;70,0;0,0;0,0
2019-04-20;1200;0,0;980,0;26,6;22,2;77,0;0,0;0,0
2019-04-20;1800;0,0;975,5;33,2;17,4;40,0;5,0;1,0
2019-04-21;0;0,0;977,2;27,4;21,0;66,0;0,0;0,0
2019-04-21;1200;0,0;978,9;27,2;21,5;72,0;5,0;1,0
2019-04-21;1800;0,0;974,5;33,6;20,0;44,0;0,0;0,0
2019-04-22;0;0,0;977,2;27,0;22,0;73,0;0,0;0,0
2019-04-22;1200;0,0;979,6;27,8;20,9;66,0;5,0;1,0
2019-04-22;1800;0,0;975,0;34,5;18,8;39,0;14,0;1,0
2019-04-23;0;0,0;977,9;28,0;21,5;66,0;0,0;0,0
2019-04-23;1200;0,0;981,7;27,2;20,5;68,0;0,0;0,0
2019-04-23;1800;0,0;977,7;32,6;18,0;41,0;0,0;0,0
2019-04-24;0;0,0;980,1;27,6;16,9;51,0;14,0;1,0
2019-04-24;1200;0,0;983,0;26,8;19,4;63,0;0,0;0,0
2019-04-24;1800;0,0;978,9;32,4;16,3;39,0;0,0;0,0
2019-04-25;0;0,0;981,3;26,2;19,8;66,0;0,0;0,0
2019-04-25;1200;0,0;982,6;27,0;18,8;61,0;0,0;0,0
2019-04-25;1800;0,0;978,7;32,0;18,6;45,0;14,0;1,0
2019-04-26;0;0,0;982,4;25,4;20,6;75,0;0,0;0,0
2019-04-26;1200;0,8;981,4;26,0;21,0;74,0;0,0;0,0
2019-04-26;1800;0,0;977,8;31,0;18,0;45,0;0,0;0,0
2019-04-27;0;0,0;980,4;26,2;20,3;68,0;14,0;1,0
2019-04-27;1200;1,0;982,5;24,5;21,5;85,0;0,0;0,0
2019-04-27;1800;0,0;977,5;29,2;20,1;59,0;14,0;1,0
2019-04-28;0;0,0;979,4;24,6;21,7;82,0;0,0;0,0
2019-04-28;1200;0,0;980,2;26,4;21,8;76,0;0,0;0,0
