DATA MEDICAO;HORA MEDICAO;PRECIPITACAO TOTAL, HORARIO(MM);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(MB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(CODIGO);VENTO, VELOCIDADE HORARIA(M/S)
2019-02-12;1800;0,0;956,8;33,8;16,6;35,0;23,0;2,0
2019-02-13;0;0,0;958,3;24,3;19,2;73,0;27,0;1,6
2019-02-13;1200;0,0;959,3;27,3;20,2;66,0;9,0;1,0
2019-02-13;1800;0,0;954,6;35,6;15,9;30,0;14,0;1,3
2019-02-14;0;0,0;956,8;25,3;19,3;68,0;0,0;0,0
2019-02-14;1200;0,0;959,1;30,1;20,7;55,0;9,0;3,5
2019-02-14;1800;0,0;955,4;35,2;18,7;38,0;36,0;1,0
2019-02-15;0;0,0;957,3;26,5;20,9;70,0;27,0;0,8
2019-02-15;1200;4,0;960,7;24,5;21,3;84,0;5,0;3,3
2019-02-15;1800;9,2;957,7;23,7;22,1;89,0;32,0;5,0
2019-02-16;0;0,0;956,9;22,5;21,8;96,0;36,0;0,8
2019-02-16;1200;0,0;958,6;25,7;22,7;82,0;9,0;0,8
2019-02-16;1800;12,9;954,8;24,5;22,7;90,0;36,0;1,6
2019-02-17;0;0,0;957,3;23,7;23,3;97,0;0,0;0,0
2019-02-17;1200;0,0;959,6;25,9;23,3;84,0;9,0;3,3
2019-02-17;1800;12,6;957,6;24,1;23,5;94,0;9,0;1,6
2019-02-18;0;0,4;960,5;23,5;23,3;99,0;0,0;0,0
2019-02-18;1200;0,0;962,2;24,2;22,8;91,0;5,0;3,3
2019-02-18;1800;3,4;958,6;24,5;23,4;93,0;36,0;1,5
2019-02-19;0;0,4;961,3;22,1;20,8;93,0;23,0;1,5
2019-02-19;1200;0,0;962,2;25,3;22,1;81,0;9,0;1,1
2019-02-19;1800;0,0;957,5;28,7;22,8;68,0;27,0;3,0
2019-02-20;0;0,0;957,8;24,9;22,5;86,0;0,0;0,0
2019-02-20;1200;0,0;959,6;28,2;23,3;74,0;18,0;1,0
2019-02-20;1800;0,0;954,3;33,8;21,9;49,0;9,0;2,0
2019-02-21;0;0,0;953,5;27,4;24,3;83,0;32,0;5,1
2019-02-21;1200;0,0;960,3;26,1;21,7;82,0;18,0;1,3
2019-02-21;1800;0,0;956,8;33,7;22,6;51,0;9,0;0,7
2019-02-22;0;0,0;958,2;35,7;22,5;33,0;23,0;0,8
2019-02-22;1200;0,0;961,0;29,2;21,2;61,0;9,0;4,5
2019-02-22;1800;0,0;957,0;34,5;19,4;40,0;9,0;2,3
2019-02-23;0;0,0;958,7;27,3;21,7;72,0;5,0;2,0
2019-02-23;1200;0,5;961,0;28,3;22,4;70,0;5,0;4,1
2019-02-23;1800;0,0;956,2;33,7;21,2;48,0;5,0;2,8
2019-02-24;0;0,0;956,8;26,2;22,7;79,0;27,0;0,8
2019-02-24;1200;0,0;958,8;29,3;21,9;64,0;5,0;2,5
2019-02-24;1800;0,0;954,6;34,3;20,4;42,0;9,0;3,3
2019-02-25;0;0,0;956,3;26,3;22,3;77,0;27,0;1,8
2019-02-25;1200;0,0;958,5;28,3;22,4;70,0;27,0;0,7
2019-02-25;1800;0,0;954,3;33,8;20,6;45,0;36,0;1,1
2019-02-26;0;0,0;955,7;27,1;22,8;77,0;27,0;1,6
2019-02-26;1200;2,5;959,3;25,6;22,1;80,0;18,0;0,8
2019-02-26;1800;0,0;955,3;30,1;21,6;58,0;27,0;5,5
2019-02-27;0;0,0;958,8;24,0;19,5;77,0;27,0;1,6
2019-02-27;1200;0,0;961,2;24,4;21,3;84,0;36,0;3,6
2019-02-27;1800;0,0;956,1;33,0;20,2;46,0;5,0;2,0
2019-02-28;0;0,0;958,5;25,5;22,3;83,0;0,0;0,0
2019-02-28;1200;0,0;961,1;27,6;22,3;72,0;27,0;1,0
2019-02-28;1800;5,6;957,4;24,6;21,9;83,0;27,0;1,3
2019-03-01;0;0,0;959,8;22,8;21,4;92,0;27,0;1,6
2019-03-01;1200;0,0;961,9;26,2;21,8;75,0;27,0;2,6
2019-03-01;1800;0,0;957,5;30,8;22,1;60,0;18,0;1,8
2019-03-02;0;0,0;960,0;24,5;22,5;89,0;0,0;0,0
2019-03-02;1200;0,0;962,3;25,6;21,3;76,0;18,0;1,5
2019-03-02;1800;21,9;958,8;24,2;21,7;85,0;27,0;3,8
2019-03-03;0;0,3;961,2;23,0;20,9;88,0;36,0;1,8
2019-03-03;1200;0,7;960,8;25,5;21,5;78,0;5,0;2,1
2019-03-03;1800;0,0;956,8;32,1;19,5;46,0;5,0;1,6
2019-03-04;0;0,0;958,0;24,2;20,7;80,0;27,0;0,5
2019-03-04;1200;0,0;961,1;26,7;20,4;68,0;5,0;3,3
2019-03-04;1800;0,0;957,6;33,2;19,7;45,0;36,0;2,5
2019-03-05;0;0,8;960,1;25,1;23,1;86,0;27,0;1,5
2019-03-05;1200;0,0;962,5;26,5;21,6;74,0;9,0;1,8
2019-03-05;1800;0,0;957,9;30,4;21,2;57,0;36,0;1,0
2019-03-06;0;0,6;961,1;24,1;22,1;87,0;36,0;0,7
2019-03-06;1200;1,7;963,2;26,6;21,6;74,0;9,0;2,6
2019-03-06;1800;0,0;958,6;31,6;20,8;53,0;27,0;1,8
2019-03-07;0;0,0;960,6;24,3;19,9;76,0;27,0;1,5
2019-03-07;1200;0,0;963,7;27,6;21,2;66,0;9,0;3,8
2019-03-07;1800;0,0;959,3;33,5;19,7;43,0;18,0;2,3
2019-03-08;0;0,0;959,7;25,8;22,1;79,0;27,0;0,8
2019-03-08;1200;0,0;961,8;29,2;20,6;60,0;9,0;3,6
2019-03-08;1800;0,0;956,9;35,1;19,1;39,0;18,0;2,6
2019-03-09;0;0,0;958,0;28,0;21,3;65,0;27,0;1,6
2019-03-09;1200;0,0;960,4;29,6;21,0;59,0;9,0;2,8
2019-03-09;1800;0,0;955,4;35,3;18,0;34,0;14,0;2,5
2019-03-10;0;0,0;956,8;25,8;21,7;77,0;27,0;0,3
2019-03-10;1200;0,0;959,4;29,5;20,2;56,0;9,0;3,5
2019-03-10;1800;0,0;954,3;35,6;18,7;35,0;27,0;2,0
2019-03-11;0;6,9;957,3;23,5;20,7;85,0;23,0;0,7
2019-03-11;1200;6,9;960,0;24,7;21,3;81,0;27,0;1,6
2019-03-11;1800;0,0;955,9;31,0;22,0;57,0;23,0;2,1
2019-03-12;0;9,7;958,4;21,9;20,3;89,0;23,0;1,3
2019-03-12;1200;0,0;960,4;25,6;21,5;76,0;0,0;0,0
2019-03-12;1800;0,0;956,2;33,7;20,2;45,0;36,0;1,5
2019-03-13;0;0,0;957,4;25,1;20,9;76,0;0,0;0,0
2019-03-13;1200;0,0;960,4;29,0;19,9;57,0;9,0;1,8
2019-03-13;1800;0,0;955,7;35,1;18,3;37,0;36,0;1,0
2019-03-14;0;0,0;956,6;26,4;21,4;73,0;27,0;1,0
2019-03-14;1200;0,0;961,2;28,1;21,0;63,0;27,0;2,0
2019-03-14;1800;0,0;956,5;34,2;21,3;47,0;27,0;3,0
2019-03-15;0;0,0;957,2;27,9;21,5;69,0;27,0;1,6
2019-03-15;1200;0,0;958,9;28,5;21,9;67,0;18,0;1,0
2019-03-15;1800;0,0;954,5;34,0;19,6;43,0;18,0;3,6
2019-03-16;0;0,0;956,3;28,1;21,0;63,0;27,0;1,1
2019-03-16;1200;42,2;958,9;25,9;22,1;79,0;0,0;0,0
2019-03-16;1800;0,0;954,2;34,3;20,4;42,0;36,0;1,0
2019-03-17;0;0,0;956,6;26,8;23,3;80,0;0,0;0,0
2019-03-17;1200;0,3;960,1;27,5;22,8;75,0;27,0;1,3
2019-03-17;1800;0,0;956,2;31,7;22,5;56,0;18,0;2,3
2019-03-18;0;0,0;957,3;25,7;22,9;83,0;27,0;0,5
2019-03-18;1200;0,0;959,6;28,7;21,8;64,0;27,0;2,1
2019-03-18;1800;0,0;955,3;34,8;21,1;44,0;27,0;2,3
2019-03-19;0;0,0;955,6;27,4;21,2;67,0;27,0;0,7
2019-03-19;1200;0,0;956,9;29,1;22,7;68,0;27,0;2,0
2019-03-19;1800;0,0;952,3;36,4;20,2;37,0;27,0;3,6
2019-03-20;0;0,0;954,3;28,8;21,6;64,0;27,0;2,3
2019-03-20;1200;0,8;957,5;26,7;22,8;80,0;36,0;2,8
2019-03-20;1800;0,0;952,5;32,4;23,1;58,0;5,0;3,0
2019-03-21;0;0,0;954,1;27,4;24,3;82,0;32,0;5,1
2019-03-21;1200;10,0;957,2;24,7;22,5;86,0;27,0;1,6
2019-03-21;1800;0,0;954,0;28,2;22,4;71,0;5,0;0,8
2019-03-22;0;0,0;956,4;24,5;23,9;97,0;27,0;0,5
2019-03-22;1200;0,2;959,3;24,4;21,7;85,0;18,0;0,5
2019-03-22;1800;0,0;954,5;31,5;21,7;56,0;36,0;0,8
2019-03-23;0;0,0;958,8;22,9;21,4;91,0;36,0;1,0
2019-03-23;1200;23,8;960,8;23,1;21,8;91,0;9,0;2,3
2019-03-23;1800;0,0;956,9;27,7;21,8;70,0;14,0;1,8
2019-03-24;0;0,0;959,5;24,8;11,3;81,0;9,0;0,5
2019-03-24;1200;0,0;960,6;25,4;20,9;76,0;9,0;2,5
2019-03-24;1800;0,0;956,6;28,3;22,4;71,0;9,0;2,8
2019-03-25;0;4,6;959,5;22,6;22,1;95,0;5,0;3,3
2019-03-25;1200;27,3;959,4;24,9;22,5;86,0;9,0;1,6
2019-03-25;1800;0,0;955,6;29,0;22,2;66,0;14,0;2,0
2019-03-26;0;0,0;958,3;25,2;23,1;87,0;32,0;1,1
2019-03-26;1200;0,3;961,2;24,5;22,1;87,0;5,0;3,0
2019-03-26;1800;0,2;957,8;24,6;22,8;89,0;18,0;0,5
2019-03-27;0;0,0;960,4;23,6;21,9;88,0;32,0;1,5
2019-03-27;1200;9,0;962,7;24,6;22,1;85,0;9,0;2,1
2019-03-27;1800;0,0;959,1;28,5;21,6;66,0;14,0;2,5
2019-03-28;0;0,0;961,4;24,9;23,4;91,0;27,0;1,1
2019-03-28;1200;0,0;963,6;25,4;21,3;78,0;9,0;1,6
2019-03-28;1800;0,0;960,4;29,7;20,4;56,0;9,0;3,3
2019-03-29;0;0,0;961,6;23,5;21,9;91,0;27,0;0,7
2019-03-29;1200;0,0;963,3;26,3;20,0;66,0;9,0;3,3
2019-03-29;1800;0,0;958,7;31,0;20,0;51,0;18,0;1,6
2019-03-30;0;0,0;960,7;23,4;20,3;88,0;9,0;0,3
2019-03-30;1200;0,0;963,3;25,7;19,9;68,0;9,0;2,8
2019-03-30;1800;0,0;958,8;30,9;20,6;53,0;9,0;1,6
2019-03-31;0;0,0;960,4;24,7;21,3;81,0;0,0;0,0
2019-03-31;1200;0,0;961,1;25,7;19,9;69,0;9,0;2,8
2019-03-31;1800;0,0;958,0;30,3;19,7;52,0;9,0;0,8
2019-04-01;0;0,0;959,4;22,5;20,3;87,0;36,0;0,5
2019-04-01;1200;0,0;962,9;26,1;19,8;69,0;9,0;2,5
2019-04-01;1800;0,0;956,8;31,3;19,4;49,0;5,0;1,1
2019-04-02;0;0,0;958,3;22,7;20,1;84,0;27,0;1,3
2019-04-02;1200;0,0;960,9;25,2;20,5;74,0;5,0;1,6
2019-04-02;1800;0,0;957,2;31,9;19,3;46,0;9,0;1,5
2019-04-03;0;0,0;963,5;23,9;21,5;86,0;27,0;1,1
2019-04-03;1200;0,0;960,0;27,0;20,1;65,0;9,0;2,1
2019-04-03;1800;0,0;955,5;31,8;18,7;45,0;9,0;1,1
2019-04-04;0;0,0;957,2;25,7;21,7;78,0;27,0;0,7
2019-04-04;1200;0,0;958,4;27,9;21,3;66,0;9,0;3,0
2019-04-04;1800;0,0;954,4;32,6;19,8;45,0;9,0;2,1
2019-04-05;0;0,0;957,4;24,5;20,9;80,0;0,0;0,0
2019-04-05;1200;0,0;960,1;28,3;21,7;67,0;9,0;2,0
2019-04-05;1800;0,0;955,9;31,4;21,8;56,0;27,0;3,1
2019-04-06;0;0,0;958,3;25,8;22,9;83,0;14,0;0,3
2019-04-06;1200;2,2;961,9;26,1;23,3;85,0;18,0;0,8
2019-04-06;1800;0,0;957,2;31,1;23,0;67,0;9,0;1,8
2019-04-07;0;0,0;959,4;23,8;21,7;88,0;27,0;0,7
2019-04-07;1200;0,0;962,1;27,3;22,4;75,0;9,0;2,8
2019-04-07;1800;0,0;957,8;32,2;20,5;50,0;5,0;4,0
2019-04-08;0;0,0;960,2;25,0;21,3;81,0;18,0;1,6
2019-04-08;1200;0,0;961,2;26,3;21,8;75,0;14,0;0,8
2019-04-08;1800;0,0;957,4;30,2;21,6;58,0;27,0;2,8
2019-04-09;0;0,0;960,4;26,1;21,8;78,0;27,0;1,8
2019-04-09;1200;0,0;960,3;25,9;21,2;75,0;23,0;2,5
2019-04-09;1800;0,0;955,1;32,7;21,3;50,0;18,0;2,1
2019-04-10;0;0,0;957,8;24,8;22,1;85,0;27,0;0,7
2019-04-10;1200;0,0;959,3;27,5;22,5;73,0;32,0;0,8
2019-04-10;1800;0,0;956,1;28,1;22,2;69,0;27,0;2,6
2019-04-11;0;0,0;959,3;24,2;22,8;91,0;36,0;2,5
2019-04-11;1200;8,3;961,4;23,9;21,9;89,0;27,0;0,5
2019-04-11;1800;0,0;956,8;30,0;23,9;67,0;32,0;1,0
2019-04-12;0;30,1;959,2;23,4;22,7;97,0;18,0;1,0
2019-04-12;1200;0,0;960,5;26,6;22,9;80,0;5,0;1,3
2019-04-12;1800;0,0;956,7;31,3;21,3;55,0;9,0;1,6
2019-04-13;0;1,4;958,5;24,6;22,8;89,0;27,0;0,5
2019-04-13;1200;0,0;960,5;27,3;23,0;77,0;9,0;2,5
2019-04-13;1800;0,0;956,5;31,0;21,5;55,0;9,0;2,0
2019-04-14;0;6,1;959,1;24,7;23,8;93,0;0,0;0,0
2019-04-14;1200;0,0;961,0;26,9;21,7;73,0;9,0;1,0
2019-04-14;1800;0,0;957,9;30,7;21,9;59,0;0,0;0,0
2019-04-15;0;0,0;959,2;25,7;23,3;85,0;27,0;0,5
2019-04-15;1200;0,0;961,3;27,5;22,1;72,0;9,0;3,0
2019-04-15;1800;0,0;957,1;31,7;21,9;55,0;9,0;1,6
2019-04-16;0;0,0;959,7;24,6;23,0;90,0;36,0;0,7
2019-04-16;1200;0,5;963,1;26,6;21,6;74,0;9,0;3,6
2019-04-16;1800;0,0;957,5;31,6;19,9;51,0;9,0;1,6
2019-04-17;0;0,0;958,7;23,0;21,1;90,0;0,0;0,0
2019-04-17;1200;0,0;959,5;26,2;21,8;75,0;36,0;0,8
2019-04-17;1800;0,0;955,8;32,3;21,6;53,0;9,0;1,8
2019-04-18;0;0,0;958,2;23,8;20,7;82,0;27,0;1,6
2019-04-18;1200;0,0;959,4;26,5;22,2;77,0;18,0;0,8
2019-04-18;1800;0,0;955,4;32,5;22,1;52,0;27,0;1,5
2019-04-19;0;0,0;957,7;25,1;22,7;85,0;27,0;1,3
2019-04-19;1200;0,0;959,2;27,9;22,2;72,0;9,0;0,5
2019-04-19;1800;0,0;955,3;33,9;21,1;47,0;18,0;1,8
2019-04-20;0;0,0;958,1;25,8;22,1;79,0;27,0;1,5
2019-04-20;1200;0,0;960,2;28,1;21,5;67,0;5,0;0,7
2019-04-20;1800;0,0;955,6;32,8;21,6;50,0;14,0;1,8
2019-04-21;0;0,0;958,6;24,4;21,9;86,0;32,0;0,3
2019-04-21;1200;0,0;959,9;26,9;22,6;76,0;9,0;0,8
2019-04-21;1800;0,0;955,4;31,8;22,5;56,0;9,0;2,6
2019-04-22;0;0,0;957,7;24,1;22,1;87,0;27,0;0,7
2019-04-22;1200;0,0;960,2;28,0;21,5;67,0;5,0;2,5
2019-04-22;1800;0,0;956,0;33,2;19,3;44,0;36,0;2,3
2019-04-23;0;0,0;958,6;24,9;21,7;81,0;0,0;0,0
2019-04-23;1200;0,0;962,2;27,9;21,8;69,0;5,0;2,8
2019-04-23;1800;0,0;957,9;31,2;20,5;52,0;9,0;1,6
2019-04-24;0;0,0;960,1;24,9;21,3;80,0;0,0;0,0
2019-04-24;1200;0,0;963,5;26,4;19,5;64,0;5,0;3,1
2019-04-24;1800;0,0;959,2;31,3;15,8;39,0;5,0;2,0
2019-04-25;0;0,0;961,3;21,9;18,0;78,0;0,0;0,0
2019-04-25;1200;0,0;963,4;26,6;19,0;63,0;9,0;3,5
2019-04-25;1800;0,0;959,9;31,2;17,5;44,0;9,0;2,5
2019-04-26;0;0,0;961,8;22,2;18,6;79,0;27,0;0,7
2019-04-26;1200;0,0;963,6;26,5;20,0;66,0;9,0;2,0
2019-04-26;1800;0,0;959,1;31,7;19,1;45,0;9,0;1,3
2019-04-27;0;0,0;960,5;23,3;19,5;79,0;0,0;0,0
2019-04-27;1200;0,0;963,0;26,0;19,6;68,0;5,0;1,6
2019-04-27;1800;0,0;958,2;31,6;19,2;48,0;9,0;1,5
2019-04-28;0;0,0;959,3;22,7;19,8;83,0;0,0;0,0
2019-04-28;1200;0,0;961,3;27,3;19,7;63,0;5,0;2,3
2019-04-28;1800;0,0;955,9;33,7;17,9;38,0;36,0;1,5
